datetime,crop_id,soil_type,seedling_stage,moi,temp,humidity,result
2023-09-28 17:00:00,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,85,45,20.0,0
2023-09-28 18:00:00,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,86,46,17.0,0
2023-09-28 19:00:00,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,87,25,80.0,0
2023-09-28 20:00:00,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,88,26,77.0,0
2023-09-28 21:00:00,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,89,27,74.0,0
2023-09-28 22:00:00,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,90,28,71.0,0
2023-09-28 23:00:00,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,91,29,68.0,0
2023-09-29 00:00:00,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,92,30,65.0,0
2023-09-29 01:00:00,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,93,31,62.0,0
2023-09-29 02:00:00,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,94,32,59.0,0
2023-09-29 03:00:00,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,95,33,56.0,0
2023-09-29 04:00:00,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,96,34,53.0,0
2023-09-29 05:00:00,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,97,35,50.0,0
2023-09-29 06:00:00,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,98,36,47.0,0
2023-09-29 07:00:00,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,99,37,44.0,0
2023-09-29 08:00:00,Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,100,38,41.0,0
2023-09-29 09:00:00,Potato,Sandy Soil,Flowering,1,39,38.0,1
2023-09-29 10:00:00,Potato,Sandy Soil,Flowering,2,40,35.0,1
2023-09-29 11:00:00,Potato,Sandy Soil,Flowering,3,41,32.0,1
2023-09-29 12:00:00,Potato,Sandy Soil,Flowering,4,42,29.0,1
2023-09-29 13:00:00,Potato,Sandy Soil,Flowering,5,43,26.0,1
2023-09-29 14:00:00,Potato,Sandy Soil,Flowering,6,44,23.0,1
2023-09-29 15:00:00,Potato,Sandy Soil,Flowering,7,45,20.0,1
2023-09-29 16:00:00,Potato,Sandy Soil,Flowering,8,46,17.0,1
2023-09-29 17:00:00,Potato,Sandy Soil,Flowering,9,25,80.0,1
2023-09-29 18:00:00,Potato,Sandy Soil,Flowering,10,26,77.0,1
2023-09-29 19:00:00,Potato,Sandy Soil,Flowering,11,27,74.0,1
2023-09-29 20:00:00,Potato,Sandy Soil,Flowering,12,28,71.0,1
2023-09-29 21:00:00,Potato,Sandy Soil,Flowering,13,29,68.0,1
2023-09-29 22:00:00,Potato,Sandy Soil,Flowering,14,30,65.0,1
2023-09-29 23:00:00,Potato,Sandy Soil,Flowering,15,31,62.0,1
2023-09-30 00:00:00,Potato,Sandy Soil,Flowering,16,32,59.0,1
2023-09-30 01:00:00,Potato,Sandy Soil,Flowering,17,33,56.0,1
2023-09-30 02:00:00,Potato,Sandy Soil,Flowering,18,34,53.0,1
2023-09-30 03:00:00,Potato,Sandy Soil,Flowering,19,35,50.0,1
2023-09-30 04:00:00,Potato,Sandy Soil,Flowering,20,36,47.0,1
2023-09-30 05:00:00,Potato,Sandy Soil,Flowering,21,37,44.0,1
2023-09-30 06:00:00,Potato,Sandy Soil,Flowering,22,38,41.0,1
2023-09-30 07:00:00,Potato,Sandy Soil,Flowering,23,39,38.0,1
2023-09-30 08:00:00,Potato,Sandy Soil,Flowering,24,40,35.0,1
2023-09-30 09:00:00,Potato,Sandy Soil,Flowering,25,41,32.0,1
2023-09-30 10:00:00,Potato,Sandy Soil,Flowering,26,42,29.0,1
2023-09-30 11:00:00,Potato,Sandy Soil,Flowering,27,43,26.0,1
2023-09-30 12:00:00,Potato,Sandy Soil,Flowering,28,44,23.0,1
2023-09-30 13:00:00,Potato,Sandy Soil,Flowering,29,45,20.0,1
2023-09-30 14:00:00,Potato,Sandy Soil,Flowering,30,46,17.0,1
2023-09-30 15:00:00,Potato,Sandy Soil,Flowering,31,25,80.0,1
2023-09-30 16:00:00,Potato,Sandy Soil,Flowering,32,26,77.0,1
2023-09-30 17:00:00,Potato,Sandy Soil,Flowering,33,27,74.0,1
2023-09-30 18:00:00,Potato,Sandy Soil,Flowering,34,28,71.0,1
2023-09-30 19:00:00,Potato,Sandy Soil,Flowering,35,29,68.0,1
2023-09-30 20:00:00,Potato,Sandy Soil,Flowering,36,30,65.0,1
2023-09-30 21:00:00,Potato,Sandy Soil,Flowering,37,31,62.0,1
2023-09-30 22:00:00,Potato,Sandy Soil,Flowering,38,32,59.0,1
2023-09-30 23:00:00,Potato,Sandy Soil,Flowering,39,33,56.0,1
2023-10-01 00:00:00,Potato,Sandy Soil,Flowering,40,34,53.0,1
2023-10-01 01:00:00,Potato,Sandy Soil,Flowering,41,35,50.0,1
2023-10-01 02:00:00,Potato,Sandy Soil,Flowering,42,36,47.0,1
2023-10-01 03:00:00,Potato,Sandy Soil,Flowering,43,37,44.0,1
2023-10-01 04:00:00,Potato,Sandy Soil,Flowering,44,38,41.0,1
2023-10-01 05:00:00,Potato,Sandy Soil,Flowering,45,39,38.0,1
2023-10-01 06:00:00,Potato,Sandy Soil,Flowering,46,40,35.0,1
2023-10-01 07:00:00,Potato,Sandy Soil,Flowering,47,41,32.0,1
2023-10-01 08:00:00,Potato,Sandy Soil,Flowering,48,42,29.0,1
2023-10-01 09:00:00,Potato,Sandy Soil,Flowering,49,43,26.0,1
2023-10-01 10:00:00,Potato,Sandy Soil,Flowering,50,44,23.0,1
2023-10-01 11:00:00,Potato,Sandy Soil,Flowering,51,45,20.0,1
2023-10-01 12:00:00,Potato,Sandy Soil,Flowering,52,46,17.0,1
2023-10-01 13:00:00,Potato,Sandy Soil,Flowering,53,25,80.0,1
2023-10-01 14:00:00,Potato,Sandy Soil,Flowering,54,26,77.0,1
2023-10-01 15:00:00,Potato,Sandy Soil,Flowering,55,27,74.0,1
2023-10-01 16:00:00,Potato,Sandy Soil,Flowering,56,28,71.0,1
2023-10-01 17:00:00,Potato,Sandy Soil,Flowering,57,29,68.0,1
2023-10-01 18:00:00,Potato,Sandy Soil,Flowering,58,30,65.0,1
2023-10-01 19:00:00,Potato,Sandy Soil,Flowering,59,31,62.0,1
2023-10-01 20:00:00,Potato,Sandy Soil,Flowering,60,32,59.0,2
2023-10-01 21:00:00,Potato,Sandy Soil,Flowering,61,33,56.0,2
2023-10-01 22:00:00,Potato,Sandy Soil,Flowering,62,34,53.0,2
2023-10-01 23:00:00,Potato,Sandy Soil,Flowering,63,35,50.0,2
2023-10-02 00:00:00,Potato,Sandy Soil,Flowering,64,36,47.0,2
2023-10-02 01:00:00,Potato,Sandy Soil,Flowering,65,37,44.0,2
2023-10-02 02:00:00,Potato,Sandy Soil,Flowering,66,38,41.0,2
2023-10-02 03:00:00,Potato,Sandy Soil,Flowering,67,39,38.0,2
2023-10-02 04:00:00,Potato,Sandy Soil,Flowering,68,40,35.0,2
2023-10-02 05:00:00,Potato,Sandy Soil,Flowering,69,41,32.0,2
2023-10-02 06:00:00,Potato,Sandy Soil,Flowering,70,42,29.0,2
2023-10-02 07:00:00,Potato,Sandy Soil,Flowering,71,43,26.0,0
2023-10-02 08:00:00,Potato,Sandy Soil,Flowering,72,44,23.0,0
2023-10-02 09:00:00,Potato,Sandy Soil,Flowering,73,45,20.0,0
2023-10-02 10:00:00,Potato,Sandy Soil,Flowering,74,46,17.0,0
2023-10-02 11:00:00,Potato,Sandy Soil,Flowering,75,25,80.0,0
2023-10-02 12:00:00,Potato,Sandy Soil,Flowering,76,26,77.0,0
2023-10-02 13:00:00,Potato,Sandy Soil,Flowering,77,27,74.0,0
2023-10-02 14:00:00,Potato,Sandy Soil,Flowering,78,28,71.0,0
2023-10-02 15:00:00,Potato,Sandy Soil,Flowering,79,29,68.0,0
2023-10-02 16:00:00,Potato,Sandy Soil,Flowering,80,30,65.0,0
2023-10-02 17:00:00,Potato,Sandy Soil,Flowering,81,31,62.0,0
2023-10-02 18:00:00,Potato,Sandy Soil,Flowering,82,32,59.0,0
2023-10-02 19:00:00,Potato,Sandy Soil,Flowering,83,33,56.0,0
2023-10-02 20:00:00,Potato,Sandy Soil,Flowering,84,34,53.0,0
2023-10-02 21:00:00,Potato,Sandy Soil,Flowering,85,35,50.0,0
2023-10-02 22:00:00,Potato,Sandy Soil,Flowering,86,36,47.0,0
2023-10-02 23:00:00,Potato,Sandy Soil,Flowering,87,37,44.0,0
2023-10-03 00:00:00,Potato,Sandy Soil,Flowering,88,38,41.0,0
2023-10-03 01:00:00,Potato,Sandy Soil,Flowering,89,39,38.0,0
2023-10-03 02:00:00,Potato,Sandy Soil,Flowering,90,40,35.0,0
2023-10-03 03:00:00,Potato,Sandy Soil,Flowering,91,41,32.0,0
2023-10-03 04:00:00,Potato,Sandy Soil,Flowering,92,42,29.0,0
2023-10-03 05:00:00,Potato,Sandy Soil,Flowering,93,43,26.0,0
2023-10-03 06:00:00,Potato,Sandy Soil,Flowering,94,44,23.0,0
2023-10-03 07:00:00,Potato,Sandy Soil,Flowering,95,45,20.0,0
2023-10-03 08:00:00,Potato,Sandy Soil,Flowering,96,46,17.0,0
2023-10-03 09:00:00,Potato,Sandy Soil,Flowering,97,25,81.0,0
2023-10-03 10:00:00,Potato,Sandy Soil,Flowering,98,26,79.0,0
2023-10-03 11:00:00,Potato,Sandy Soil,Flowering,99,27,76.0,0
2023-10-03 12:00:00,Potato,Sandy Soil,Flowering,100,28,73.0,0
2023-10-03 13:00:00,Potato,Sandy Soil,Pollination,1,29,70.0,1
2023-10-03 14:00:00,Potato,Sandy Soil,Pollination,2,30,67.0,1
2023-10-03 15:00:00,Potato,Sandy Soil,Pollination,3,31,64.0,1
2023-10-03 16:00:00,Potato,Sandy Soil,Pollination,4,32,61.0,1
2023-10-03 17:00:00,Potato,Sandy Soil,Pollination,5,33,58.0,1
2023-10-03 18:00:00,Potato,Sandy Soil,Pollination,6,34,55.0,1
2023-10-03 19:00:00,Potato,Sandy Soil,Pollination,7,35,52.0,1
2023-10-03 20:00:00,Potato,Sandy Soil,Pollination,8,36,49.0,1
2023-10-03 21:00:00,Potato,Sandy Soil,Pollination,9,37,46.0,1
2023-10-03 22:00:00,Potato,Sandy Soil,Pollination,10,38,43.0,1
2023-10-03 23:00:00,Potato,Sandy Soil,Pollination,11,39,40.0,1
2023-10-04 00:00:00,Potato,Sandy Soil,Pollination,12,40,37.0,1
2023-10-04 01:00:00,Potato,Sandy Soil,Pollination,13,41,34.0,1
2023-10-04 02:00:00,Potato,Sandy Soil,Pollination,14,42,31.0,1
2023-10-04 03:00:00,Potato,Sandy Soil,Pollination,15,43,28.0,1
2023-10-04 04:00:00,Potato,Sandy Soil,Pollination,16,44,25.0,1
2023-10-04 05:00:00,Potato,Sandy Soil,Pollination,17,45,22.0,1
2023-10-04 06:00:00,Potato,Sandy Soil,Pollination,18,46,19.0,1
2023-10-04 07:00:00,Potato,Sandy Soil,Pollination,19,25,80.0,1
2023-10-04 08:00:00,Potato,Sandy Soil,Pollination,20,26,77.0,1
2023-10-04 09:00:00,Potato,Sandy Soil,Pollination,21,27,74.0,1
2023-10-04 10:00:00,Potato,Sandy Soil,Pollination,22,28,71.0,1
2023-10-04 11:00:00,Potato,Sandy Soil,Pollination,23,29,68.0,1
2023-10-04 12:00:00,Potato,Sandy Soil,Pollination,24,30,65.0,1
2023-10-04 13:00:00,Potato,Sandy Soil,Pollination,25,31,62.0,1
2023-10-04 14:00:00,Potato,Sandy Soil,Pollination,26,32,59.0,1
2023-10-04 15:00:00,Potato,Sandy Soil,Pollination,27,33,56.0,1
2023-10-04 16:00:00,Potato,Sandy Soil,Pollination,28,34,53.0,1
2023-10-04 17:00:00,Potato,Sandy Soil,Pollination,29,35,50.0,1
2023-10-04 18:00:00,Potato,Sandy Soil,Pollination,30,36,47.0,1
2023-10-04 19:00:00,Potato,Sandy Soil,Pollination,31,37,44.0,1
2023-10-04 20:00:00,Potato,Sandy Soil,Pollination,32,38,41.0,1
2023-10-04 21:00:00,Potato,Sandy Soil,Pollination,33,39,38.0,1
2023-10-04 22:00:00,Potato,Sandy Soil,Pollination,34,40,35.0,1
2023-10-04 23:00:00,Potato,Sandy Soil,Pollination,35,41,32.0,1
2023-10-05 00:00:00,Potato,Sandy Soil,Pollination,36,42,29.0,1
2023-10-05 01:00:00,Potato,Sandy Soil,Pollination,37,43,26.0,1
2023-10-05 02:00:00,Potato,Sandy Soil,Pollination,38,44,23.0,1
2023-10-05 03:00:00,Potato,Sandy Soil,Pollination,39,45,20.0,1
2023-10-05 04:00:00,Potato,Sandy Soil,Pollination,40,46,17.0,1
2023-10-05 05:00:00,Potato,Sandy Soil,Pollination,41,25,80.0,1
2023-10-05 06:00:00,Potato,Sandy Soil,Pollination,42,26,77.0,1
2023-10-05 07:00:00,Potato,Sandy Soil,Pollination,43,27,74.0,1
2023-10-05 08:00:00,Potato,Sandy Soil,Pollination,44,28,71.0,1
2023-10-05 09:00:00,Potato,Sandy Soil,Pollination,45,29,68.0,1
2023-10-05 10:00:00,Potato,Sandy Soil,Pollination,46,30,65.0,1
2023-10-05 11:00:00,Potato,Sandy Soil,Pollination,47,31,62.0,1
2023-10-05 12:00:00,Potato,Sandy Soil,Pollination,48,32,59.0,1
2023-10-05 13:00:00,Potato,Sandy Soil,Pollination,49,33,56.0,1
2023-10-05 14:00:00,Potato,Sandy Soil,Pollination,50,34,53.0,2
2023-10-05 15:00:00,Potato,Sandy Soil,Pollination,51,35,50.0,2
2023-10-05 16:00:00,Potato,Sandy Soil,Pollination,52,36,47.0,2
2023-10-05 17:00:00,Potato,Sandy Soil,Pollination,53,37,44.0,2
2023-10-05 18:00:00,Potato,Sandy Soil,Pollination,54,38,41.0,2
2023-10-05 19:00:00,Potato,Sandy Soil,Pollination,55,39,38.0,2
2023-10-05 20:00:00,Potato,Sandy Soil,Pollination,56,40,35.0,2
2023-10-05 21:00:00,Potato,Sandy Soil,Pollination,57,41,32.0,2
2023-10-05 22:00:00,Potato,Sandy Soil,Pollination,58,42,29.0,2
2023-10-05 23:00:00,Potato,Sandy Soil,Pollination,59,43,26.0,2
2023-10-06 00:00:00,Potato,Sandy Soil,Pollination,60,44,23.0,2
2023-10-06 01:00:00,Potato,Sandy Soil,Pollination,61,45,20.0,0
2023-10-06 02:00:00,Potato,Sandy Soil,Pollination,62,46,17.0,0
2023-10-06 03:00:00,Potato,Sandy Soil,Pollination,63,25,80.0,0
2023-10-06 04:00:00,Potato,Sandy Soil,Pollination,64,26,77.0,0
2023-10-06 05:00:00,Potato,Sandy Soil,Pollination,65,27,74.0,0
2023-10-06 06:00:00,Potato,Sandy Soil,Pollination,66,28,71.0,0
2023-10-06 07:00:00,Potato,Sandy Soil,Pollination,67,29,68.0,0
2023-10-06 08:00:00,Potato,Sandy Soil,Pollination,68,30,65.0,0
2023-10-06 09:00:00,Potato,Sandy Soil,Pollination,69,31,62.0,0
2023-10-06 10:00:00,Potato,Sandy Soil,Pollination,70,32,59.0,0
2023-10-06 11:00:00,Potato,Sandy Soil,Pollination,71,33,56.0,0
2023-10-06 12:00:00,Potato,Sandy Soil,Pollination,72,34,53.0,0
2023-10-06 13:00:00,Potato,Sandy Soil,Pollination,73,35,50.0,0
2023-10-06 14:00:00,Potato,Sandy Soil,Pollination,74,36,47.0,0
2023-10-06 15:00:00,Potato,Sandy Soil,Pollination,75,37,44.0,0
2023-10-06 16:00:00,Potato,Sandy Soil,Pollination,76,38,41.0,0
2023-10-06 17:00:00,Potato,Sandy Soil,Pollination,77,39,38.0,0
2023-10-06 18:00:00,Potato,Sandy Soil,Pollination,78,40,35.0,0
2023-10-06 19:00:00,Potato,Sandy Soil,Pollination,79,41,32.0,0
2023-10-06 20:00:00,Potato,Sandy Soil,Pollination,80,42,29.0,0
2023-10-06 21:00:00,Potato,Sandy Soil,Pollination,81,43,26.0,0
2023-10-06 22:00:00,Potato,Sandy Soil,Pollination,82,44,23.0,0
2023-10-06 23:00:00,Potato,Sandy Soil,Pollination,83,45,20.0,0
2023-10-07 00:00:00,Potato,Sandy Soil,Pollination,84,46,17.0,0
2023-10-07 01:00:00,Potato,Sandy Soil,Pollination,85,25,80.0,0
2023-10-07 02:00:00,Potato,Sandy Soil,Pollination,86,26,77.0,0
2023-10-07 03:00:00,Potato,Sandy Soil,Pollination,87,27,74.0,0
2023-10-07 04:00:00,Potato,Sandy Soil,Pollination,88,28,71.0,0
2023-10-07 05:00:00,Potato,Sandy Soil,Pollination,89,29,68.0,0
2023-10-07 06:00:00,Potato,Sandy Soil,Pollination,90,30,65.0,0
2023-10-07 07:00:00,Potato,Sandy Soil,Pollination,91,31,62.0,0
2023-10-07 08:00:00,Potato,Sandy Soil,Pollination,92,32,59.0,0
2023-10-07 09:00:00,Potato,Sandy Soil,Pollination,93,33,56.0,0
2023-10-07 10:00:00,Potato,Sandy Soil,Pollination,94,34,53.0,0
2023-10-07 11:00:00,Potato,Sandy Soil,Pollination,95,35,50.0,0
2023-10-07 12:00:00,Potato,Sandy Soil,Pollination,96,36,47.0,0
2023-10-07 13:00:00,Potato,Sandy Soil,Pollination,97,37,44.0,0
2023-10-07 14:00:00,Potato,Sandy Soil,Pollination,98,38,41.0,0
2023-10-07 15:00:00,Potato,Sandy Soil,Pollination,99,39,38.0,0
2023-10-07 16:00:00,Potato,Sandy Soil,Pollination,100,40,35.0,0
2023-10-07 17:00:00,Potato,Loam Soil,Germination,1,41,32.0,1
2023-10-07 18:00:00,Potato,Loam Soil,Germination,2,42,29.0,1
2023-10-07 19:00:00,Potato,Loam Soil,Germination,3,43,26.0,1
2023-10-07 20:00:00,Potato,Loam Soil,Germination,4,44,23.0,1
2023-10-07 21:00:00,Potato,Loam Soil,Germination,5,45,20.0,1
2023-10-07 22:00:00,Potato,Loam Soil,Germination,6,46,17.0,1
2023-10-07 23:00:00,Potato,Loam Soil,Germination,7,25,80.0,1
2023-10-08 00:00:00,Potato,Loam Soil,Germination,8,26,77.0,1
2023-10-08 01:00:00,Potato,Loam Soil,Germination,9,27,74.0,1
2023-10-08 02:00:00,Potato,Loam Soil,Germination,10,28,71.0,1
2023-10-08 03:00:00,Potato,Loam Soil,Germination,11,29,68.0,1
2023-10-08 04:00:00,Potato,Loam Soil,Germination,12,30,65.0,1
2023-10-08 05:00:00,Potato,Loam Soil,Germination,13,31,62.0,1
2023-10-08 06:00:00,Potato,Loam Soil,Germination,14,32,59.0,1
2023-10-08 07:00:00,Potato,Loam Soil,Germination,15,33,56.0,1
2023-10-08 08:00:00,Potato,Loam Soil,Germination,16,34,53.0,1
2023-10-08 09:00:00,Potato,Loam Soil,Germination,17,35,50.0,1
2023-10-08 10:00:00,Potato,Loam Soil,Germination,18,36,47.0,1
2023-10-08 11:00:00,Potato,Loam Soil,Germination,19,37,44.0,1
2023-10-08 12:00:00,Potato,Loam Soil,Germination,20,38,41.0,1
2023-10-08 13:00:00,Potato,Loam Soil,Germination,21,39,38.0,1
2023-10-08 14:00:00,Potato,Loam Soil,Germination,22,40,35.0,1
2023-10-08 15:00:00,Potato,Loam Soil,Germination,23,41,32.0,1
2023-10-08 16:00:00,Potato,Loam Soil,Germination,24,42,29.0,1
2023-10-08 17:00:00,Potato,Loam Soil,Germination,25,43,26.0,1
2023-10-08 18:00:00,Potato,Loam Soil,Germination,26,44,23.0,1
2023-10-08 19:00:00,Potato,Loam Soil,Germination,27,45,20.0,1
2023-10-08 20:00:00,Potato,Loam Soil,Germination,28,46,17.0,1
2023-10-08 21:00:00,Potato,Loam Soil,Germination,29,25,80.0,1
2023-10-08 22:00:00,Potato,Loam Soil,Germination,30,26,77.0,1
2023-10-08 23:00:00,Potato,Loam Soil,Germination,31,27,74.0,1
2023-10-09 00:00:00,Potato,Loam Soil,Germination,32,28,71.0,1
2023-10-09 01:00:00,Potato,Loam Soil,Germination,33,29,68.0,1
2023-10-09 02:00:00,Potato,Loam Soil,Germination,34,30,65.0,1
2023-10-09 03:00:00,Potato,Loam Soil,Germination,35,31,62.0,1
2023-10-09 04:00:00,Potato,Loam Soil,Germination,36,32,59.0,1
2023-10-09 05:00:00,Potato,Loam Soil,Germination,37,33,56.0,1
2023-10-09 06:00:00,Potato,Loam Soil,Germination,38,34,53.0,1
2023-10-09 07:00:00,Potato,Loam Soil,Germination,39,35,50.0,1
2023-10-09 08:00:00,Potato,Loam Soil,Germination,40,36,47.0,1
2023-10-09 09:00:00,Potato,Loam Soil,Germination,41,37,44.0,1
2023-10-09 10:00:00,Potato,Loam Soil,Germination,42,38,41.0,1
2023-10-09 11:00:00,Potato,Loam Soil,Germination,43,39,38.0,1
2023-10-09 12:00:00,Potato,Loam Soil,Germination,44,40,35.0,1
2023-10-09 13:00:00,Potato,Loam Soil,Germination,45,41,32.0,1
2023-10-09 14:00:00,Potato,Loam Soil,Germination,46,42,29.0,1
2023-10-09 15:00:00,Potato,Loam Soil,Germination,47,43,26.0,1
2023-10-09 16:00:00,Potato,Loam Soil,Germination,48,44,23.0,1
2023-10-09 17:00:00,Potato,Loam Soil,Germination,49,45,20.0,1
2023-10-09 18:00:00,Potato,Loam Soil,Germination,50,46,17.0,1
2023-10-09 19:00:00,Potato,Loam Soil,Germination,51,25,80.0,1
2023-10-09 20:00:00,Potato,Loam Soil,Germination,52,26,77.0,1
2023-10-09 21:00:00,Potato,Loam Soil,Germination,53,27,74.0,1
2023-10-09 22:00:00,Potato,Loam Soil,Germination,54,28,71.0,1
2023-10-09 23:00:00,Potato,Loam Soil,Germination,55,29,68.0,1
2023-10-10 00:00:00,Potato,Loam Soil,Germination,56,30,65.0,1
2023-10-10 01:00:00,Potato,Loam Soil,Germination,57,31,62.0,1
2023-10-10 02:00:00,Potato,Loam Soil,Germination,58,32,59.0,1
2023-10-10 03:00:00,Potato,Loam Soil,Germination,59,33,56.0,1
2023-10-10 04:00:00,Potato,Loam Soil,Germination,60,34,53.0,1
2023-10-10 05:00:00,Potato,Loam Soil,Germination,61,35,50.0,1
2023-10-10 06:00:00,Potato,Loam Soil,Germination,62,36,47.0,1
2023-10-10 07:00:00,Potato,Loam Soil,Germination,63,37,44.0,1
2023-10-10 08:00:00,Potato,Loam Soil,Germination,64,38,41.0,1
2023-10-10 09:00:00,Potato,Loam Soil,Germination,65,39,38.0,1
2023-10-10 10:00:00,Potato,Loam Soil,Germination,66,40,35.0,1
2023-10-10 11:00:00,Potato,Loam Soil,Germination,67,41,32.0,1
2023-10-10 12:00:00,Potato,Loam Soil,Germination,68,42,29.0,1
2023-10-10 13:00:00,Potato,Loam Soil,Germination,69,43,26.0,1
2023-10-10 14:00:00,Potato,Loam Soil,Germination,70,44,23.0,1
2023-10-10 15:00:00,Potato,Loam Soil,Germination,71,45,20.0,1
2023-10-10 16:00:00,Potato,Loam Soil,Germination,72,46,17.0,1
2023-10-10 17:00:00,Potato,Loam Soil,Germination,73,25,80.0,1
2023-10-10 18:00:00,Potato,Loam Soil,Germination,74,26,77.0,1
2023-10-10 19:00:00,Potato,Loam Soil,Germination,75,27,74.0,1
2023-10-10 20:00:00,Potato,Loam Soil,Germination,76,28,71.0,1
2023-10-10 21:00:00,Potato,Loam Soil,Germination,77,29,68.0,1
2023-10-10 22:00:00,Potato,Loam Soil,Germination,78,30,65.0,1
2023-10-10 23:00:00,Potato,Loam Soil,Germination,79,31,62.0,1
2023-10-11 00:00:00,Potato,Loam Soil,Germination,80,32,59.0,2
2023-10-11 01:00:00,Potato,Loam Soil,Germination,81,33,56.0,2
2023-10-11 02:00:00,Potato,Loam Soil,Germination,82,34,53.0,2
2023-10-11 03:00:00,Potato,Loam Soil,Germination,83,35,50.0,2
2023-10-11 04:00:00,Potato,Loam Soil,Germination,84,36,47.0,2
2023-10-11 05:00:00,Potato,Loam Soil,Germination,85,37,44.0,2
2023-10-11 06:00:00,Potato,Loam Soil,Germination,86,38,41.0,2
2023-10-11 07:00:00,Potato,Loam Soil,Germination,87,39,38.0,2
2023-10-11 08:00:00,Potato,Loam Soil,Germination,88,40,35.0,2
2023-10-11 09:00:00,Potato,Loam Soil,Germination,89,41,32.0,2
2023-10-11 10:00:00,Potato,Loam Soil,Germination,90,42,29.0,2
2023-10-11 11:00:00,Potato,Loam Soil,Germination,91,43,26.0,0
2023-10-11 12:00:00,Potato,Loam Soil,Germination,92,44,23.0,0
2023-10-11 13:00:00,Potato,Loam Soil,Germination,93,45,20.0,0
2023-10-11 14:00:00,Potato,Loam Soil,Germination,94,46,17.0,0
2023-10-11 15:00:00,Potato,Loam Soil,Germination,95,25,80.0,0
2023-10-11 16:00:00,Potato,Loam Soil,Germination,96,26,77.0,0
2023-10-11 17:00:00,Potato,Loam Soil,Germination,97,27,74.0,0
2023-10-11 18:00:00,Potato,Loam Soil,Germination,98,28,71.0,0
2023-10-11 19:00:00,Potato,Loam Soil,Germination,99,29,68.0,0
2023-10-11 20:00:00,Potato,Loam Soil,Germination,100,30,65.0,0
2023-10-11 21:00:00,Potato,Loam Soil,Seedling Stage,1,31,62.0,1
2023-10-11 22:00:00,Potato,Loam Soil,Seedling Stage,2,32,59.0,1
2023-10-11 23:00:00,Potato,Loam Soil,Seedling Stage,3,33,56.0,1
2023-10-12 00:00:00,Potato,Loam Soil,Seedling Stage,4,34,53.0,1
2023-10-12 01:00:00,Potato,Loam Soil,Seedling Stage,5,35,50.0,1
2023-10-12 02:00:00,Potato,Loam Soil,Seedling Stage,6,36,47.0,1
2023-10-12 03:00:00,Potato,Loam Soil,Seedling Stage,7,37,44.0,1
2023-10-12 04:00:00,Potato,Loam Soil,Seedling Stage,8,38,41.0,1
2023-10-12 05:00:00,Potato,Loam Soil,Seedling Stage,9,39,38.0,1
2023-10-12 06:00:00,Potato,Loam Soil,Seedling Stage,10,40,35.0,1
2023-10-12 07:00:00,Potato,Loam Soil,Seedling Stage,11,41,32.0,1
2023-10-12 08:00:00,Potato,Loam Soil,Seedling Stage,12,42,29.0,1
2023-10-12 09:00:00,Potato,Loam Soil,Seedling Stage,13,43,26.0,1
2023-10-12 10:00:00,Potato,Loam Soil,Seedling Stage,14,44,23.0,1
2023-10-12 11:00:00,Potato,Loam Soil,Seedling Stage,15,45,20.0,1
2023-10-12 12:00:00,Potato,Loam Soil,Seedling Stage,16,46,17.0,1
2023-10-12 13:00:00,Potato,Loam Soil,Seedling Stage,17,25,80.0,1
2023-10-12 14:00:00,Potato,Loam Soil,Seedling Stage,18,26,77.0,1
2023-10-12 15:00:00,Potato,Loam Soil,Seedling Stage,19,27,74.0,1
2023-10-12 16:00:00,Potato,Loam Soil,Seedling Stage,20,28,71.0,1
2023-10-12 17:00:00,Potato,Loam Soil,Seedling Stage,21,29,68.0,1
2023-10-12 18:00:00,Potato,Loam Soil,Seedling Stage,22,30,65.0,1
2023-10-12 19:00:00,Potato,Loam Soil,Seedling Stage,23,31,62.0,1
2023-10-12 20:00:00,Potato,Loam Soil,Seedling Stage,24,32,59.0,1
2023-10-12 21:00:00,Potato,Loam Soil,Seedling Stage,25,33,56.0,1
2023-10-12 22:00:00,Potato,Loam Soil,Seedling Stage,26,34,53.0,1
2023-10-12 23:00:00,Potato,Loam Soil,Seedling Stage,27,35,50.0,1
2023-10-13 00:00:00,Potato,Loam Soil,Seedling Stage,28,36,47.0,1
2023-10-13 01:00:00,Potato,Loam Soil,Seedling Stage,29,37,44.0,1
2023-10-13 02:00:00,Potato,Loam Soil,Seedling Stage,30,38,41.0,1
2023-10-13 03:00:00,Potato,Loam Soil,Seedling Stage,31,39,38.0,1
